Mouse ID,Hole Punch,Genetic Background,Gender,DOB,Age,Date Weaned,Parent Crossing,Strain 1,Strain 2,Strain 3,GeNtype 1,GeNtype 2,GeNtype 3,Experiments? ,Euthanized ,Date of Euth.,Notes from Book:,,,Red Hole Punch indicates there was Nt a designation listed inside the Ntebook but added to the spreadsheet based on how Cong Nrmally does his numbering and hole punches,,,,,
2779,,,Male,3/19/24,55,4/12/2024,2253/2254,Trpa1-KO,,,,,,,,5/13/2024,Was going to euthanize but Dr. Howe needed practice animals. Transferred from our protocol 1093.1 to Howe's protocol 1096 on 5/13/24.,,,,,,,,
2780,,,Male,3/19/24,55,4/12/2024,2253/2254,Trpa1-KO,,,,,,,,5/13/2024,Was going to euthanize but Dr. Howe needed practice animals. Transferred from our protocol 1093.1 to Howe's protocol 1096 on 5/13/24.,,,,,,,,
2781,,,Male,3/19/24,55,4/12/2024,2253/2254,Trpa1-KO,,,,,,,,5/13/2024,Was going to euthanize but Dr. Howe needed practice animals. Transferred from our protocol 1093.1 to Howe's protocol 1096 on 5/13/24.,,,,,,,,
2782,,,Male,3/19/24,55,4/12/2024,2253/2254,Trpa1-KO,,,,,,,,5/13/2024,Was going to euthanize but Dr. Howe needed practice animals. Transferred from our protocol 1093.1 to Howe's protocol 1096 on 5/13/24.,,,,,,,,
2783,,,Male,3/24/24,53,4/16/2024,2020/2035,Pax2-Cre,Td-Tomato,,,,,,,5/16/2024,Cochlea and kidneys in 4% PFA. Tail tip in -20*C.,,,,,,,,
2784,,,Male,3/24/24,53,4/16/2024,2020/2035,Pax2-Cre,Td-Tomato,,,,,,,5/16/2024,Cochlea and kidneys in 4% PFA. Tail tip in -20*C.,,,,,,,,
2785,,,Male,3/24/24,53,4/16/2024,2020/2035,Pax2-Cre,Td-Tomato,,,,,,,5/16/2024,Cochlea and kidneys in 4% PFA. Tail tip in -20*C.,,,,,,,,
2786,,,Female,3/17/24,81,4/10/2024,2320/2321,B6N-Cdh23-KI,,,,,,Shreshtha - June 2024,,6/6/2024,,,,,,,,,
2787,,,Female,3/17/24,81,4/10/2024,2320/2321,B6N-Cdh23-KI,,,,,,Shreshtha - June 2024,,6/6/2024,,,,,,,,,
2788,,,Male,3/17/24,81,4/10/2024,2320/2321,B6N-Cdh23-KI,,,,,,Shreshtha - June 2024,,6/6/2024,,,,,,,,,
2789,,,Male,3/17/24,81,4/10/2024,2320/2321,B6N-Cdh23-KI,,,,,,Shreshtha - June 2024,,6/6/2024,,,,,,,,,
2790,,,Female,4/5/24,69,4/22/2024,2601/2217,C57BL/6J (B6J),Dp16,,Dp16 +,WT/WT,,,,,,,,,,,,,
2791,,,Female,4/5/24,69,4/22/2024,2601/2217,C57BL/6J (B6J),Dp16,,Dp16 +,WT/WT,,,,,,,,,,,,,
2792,,,Male,4/5/24,69,4/22/2024,2601/2217,C57BL/6J (B6J),Dp16,,Dp16 -,WT/WT,,,,,,,,,,,,,
2793,,,Male,4/5/24,69,4/22/2024,2601/2217,C57BL/6J (B6J),Dp16,,Dp16 +,WT/WT,,Breeding,,,,,,,,,,,
2794,,,Male,4/5/24,69,4/22/2024,2601/2217,C57BL/6J (B6J),Dp16,,Dp16 -,WT/WT,,,,,,,,,,,,,
2795,,,Female,4/5/24,69,4/22/2024,2660/2213,C57BL/6J (B6J),Dp16,,Dp16 -,WT/WT,,,,,,,,,,,,,
2796,,,Female,4/5/24,69,4/22/2024,2660/2213,C57BL/6J (B6J),Dp16,,Dp16 +,WT/WT,,,,,,,,,,,,,
2797,,,Male,4/5/24,48,4/22/2024,2660/2213,C57BL/6J (B6J),Dp16,,Dp16 +,WT/WT,,,,5/23/2024,Found dead. ,,,,,,,,
2798,,,Male,4/5/24,69,4/22/2024,2660/2213,C57BL/6J (B6J),Dp16,,Dp16 -,WT/WT,,,,,,,,,,,,,
2799,,,Male,4/5/24,69,4/22/2024,2660/2213,C57BL/6J (B6J),Dp16,,Dp16 +,WT/WT,,Breeding,,,,,,,,,,,
2800,,,Female,4/3/24,40,4/26/2024,2239/2056,Pax2-Cre,B6N-Cdh23-KI,,,,,,,5/13/2024,,,,,,,,,
2801,,,Female,4/3/24,40,4/26/2024,2239/2056,Pax2-Cre,B6N-Cdh23-KI,,,,,,,5/13/2024,,,,,,,,,
2802,,,Female,4/2/24,72,4/26/2024,"1985, 1986/1987",Myd88-KO,,,,,,Breeding,,,Breeding 5/13/24,,,,,,,,
2803,,,Female,4/2/24,72,4/26/2024,"1985, 1986/1987",Myd88-KO,,,,,,Breeding,,,Breeding 5/13/24,,,,,,,,
2804,,,Female,4/2/24,72,4/26/2024,"1985, 1986/1987",Myd88-KO,,,,,,Breeding,,,Breeding 5/13/24,,,,,,,,
2805,,,Female,4/2/24,72,4/26/2024,"1985, 1986/1987",Myd88-KO,,,,,,Breeding,,,Breeding 5/13/24,,,,,,,,
2806,,,Female,4/2/24,41,4/26/2024,"1985, 1986/1987",Myd88-KO,,,,,,,,5/13/2024,,,,,,,,,
2807,,,Male,4/2/24,72,4/26/2024,"1985, 1986/1987",Myd88-KO,,,,,,Breeding,,,Breeding 5/13/24,,,,,,,,
2808,,,Male,4/2/24,72,4/26/2024,"1985, 1986/1987",Myd88-KO,,,,,,Breeding,,,Breeding 5/13/24,,,,,,,,
2809,,,Female,4/4/24,70,4/26/2024,2312/2314,Myd88-KO,,,,,,,,,,,,,,,,,
2810,,,Female,4/4/24,70,4/26/2024,2312/2314,Myd88-KO,,,,,,,,,,,,,,,,,
2811,,,Female,4/4/24,70,4/26/2024,2312/2314,Myd88-KO,,,,,,,,,,,,,,,,,
2812,,,Male,4/4/24,70,4/26/2024,2312/2314,Myd88-KO,,,,,,,,,,,,,,,,,
2813,,,Male,4/4/24,70,4/26/2024,2312/2314,Myd88-KO,,,,,,,,,,,,,,,,,
2814,,,Male,4/4/24,70,4/26/2024,2312/2314,Myd88-KO,,,,,,,,,,,,,,,,,
2815,,,Male,4/4/24,39,4/26/2024,2312/2314,Myd88-KO,,,,,,,,5/13/2024,,,,,,,,,
2816,,,Male,4/4/24,39,4/26/2024,2312/2314,Myd88-KO,,,,,,,,5/13/2024,,,,,,,,,
2817,,,Male,4/4/24,39,4/26/2024,2312/2314,Myd88-KO,,,,,,,,5/13/2024,,,,,,,,,
2818,,,Female,4/10/24,64,4/29/2024,2396/2398,Tbx1,,,,,,,,,,,,,,,,,
2819,,,Male,4/10/24,64,4/29/2024,2396/2398,Tbx1,,,,,,,,,,,,,,,,,
2820,,,Male,4/10/24,64,4/29/2024,2396/2398,Tbx1,,,,,,,,,,,,,,,,,
2821,,,Female,4/9/24,65,4/29/2024,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,flox/flox,KI/KI,,,,,Smaller in size but mom was very pregnant. ,,,,,,,,
2822,,,Female,4/9/24,65,4/29/2024,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,flox/flox,KI/KI,,,,,Smaller in size but mom was very pregnant. ,,,,,,,,
2823,,,Male,4/9/24,65,4/29/2024,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,flox/flox,KI/KI,,,,,Smaller in size but mom was very pregnant. ,,,,,,,,
2824,,,Male,4/9/24,65,4/29/2024,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,flox/flox,KI/KI,,,,,Smaller in size but mom was very pregnant. ,,,,,,,,
2825,,,Male,4/9/24,65,4/29/2024,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,flox/flox,KI/KI,,,,,Smaller in size but mom was very pregnant. ,,,,,,,,
2826,,,Female,4/8/24,66,4/29/2024,2664/2666,C57BL/6J (B6J),,,,,,,,,,,,,,,,,
2827,,,Female,4/8/24,66,4/29/2024,2664/2666,C57BL/6J (B6J),,,,,,Breeding,,,,,,,,,,,
2828,,,Female,4/8/24,66,4/29/2024,2664/2666,C57BL/6J (B6J),,,,,,Breeding,,,,,,,,,,,
2829,,,Male,4/8/24,66,4/29/2024,2664/2666,C57BL/6J (B6J),,,,,,,,,,,,,,,,,
2830,,,Male,4/8/24,66,4/29/2024,2664/2666,C57BL/6J (B6J),,,,,,Breeding,,,,,,,,,,,
2831,,,Female,4/8/24,66,4/29/2024,2664/2666,C57BL/6J (B6J),,,,,,Breeding,,,,,,,,,,,
2832,,,Male,4/8/24,35,4/29/2024,2664/2666,C57BL/6J (B6J),,,,,,,5/13/2024,5/13/2024,,,,,,,,,
2833,,,Female,4/4/24,70,4/29/2024,"2498, 2499/2500",Trpv1-KO,B6N-Cdh23-KI,,-/-,KI/KI,,,,,Smaller in size but mom was very pregnant. ,,,,,,,,
2834,,,Female,4/4/24,70,4/29/2024,"2498, 2499/2500",Trpv1-KO,B6N-Cdh23-KI,,-/-,KI/KI,,,,,Smaller in size but mom was very pregnant. ,,,,,,,,
2835,,,Female,4/4/24,70,4/29/2024,"2498, 2499/2500",Trpv1-KO,B6N-Cdh23-KI,,-/-,KI/KI,,,,,Smaller in size but mom was very pregnant. ,,,,,,,,
2836,,,Female,4/4/24,70,4/29/2024,"2498, 2499/2500",Trpv1-KO,B6N-Cdh23-KI,,-/-,KI/KI,,,,,Smaller in size but mom was very pregnant. ,,,,,,,,
2837,,,Female,4/4/24,70,4/29/2024,"2498, 2499/2500",Trpv1-KO,B6N-Cdh23-KI,,-/-,KI/KI,,,,,Smaller in size but mom was very pregnant. ,,,,,,,,
2838,,,Male,4/4/24,70,4/29/2024,"2498, 2499/2500",Trpv1-KO,B6N-Cdh23-KI,,-/-,KI/KI,,,,,Smaller in size but mom was very pregnant. ,,,,,,,,
2839,,,Male,4/4/24,70,4/29/2024,"2498, 2499/2500",Trpv1-KO,B6N-Cdh23-KI,,-/-,KI/KI,,,,,Smaller in size but mom was very pregnant. ,,,,,,,,
2840,,,Male,4/4/24,70,4/29/2024,"2498, 2499/2500",Trpv1-KO,B6N-Cdh23-KI,,-/-,KI/KI,,,,,Smaller in size but mom was very pregnant. ,,,,,,,,
2841,,,Male,4/4/24,70,4/29/2024,"2498, 2499/2500",Trpv1-KO,B6N-Cdh23-KI,,-/-,KI/KI,,,,,Smaller in size but mom was very pregnant. ,,,,,,,,
2842,,,Male,4/4/24,70,4/29/2024,"2498, 2499/2500",Trpv1-KO,B6N-Cdh23-KI,,-/-,KI/KI,,,,,Smaller in size but mom was very pregnant. ,,,,,,,,
2843, , ,Female,4/9/24,25,5/1/2024,2378/2382,B6N-Cdh23-KI, , , , , ,Shreshtha - June 2024 or Breeding, , , ,,,,,,,,
2844, , ,Female,4/9/24,25,5/1/2024,2378/2382,B6N-Cdh23-KI, , , , , ,Shreshtha - June 2024 or Breeding, , , ,,,,,,,,
2845, , ,Male,4/9/24,25,5/1/2024,2378/2382,B6N-Cdh23-KI, , , , , ,Shreshtha - June 2024 or Breeding, , , ,,,,,,,,
2846, , ,Male,4/9/24,25,5/1/2024,2378/2382,B6N-Cdh23-KI, , , , , ,Shreshtha - June 2024 or Breeding, , , ,,,,,,,,
2847, , ,Male,4/9/24,25,5/1/2024,2378/2382,B6N-Cdh23-KI, , , , , ,Shreshtha - June 2024 or Breeding, , , ,,,,,,,,
2848, , ,Female,4/10/24,24,5/1/2024,2453/2455,Tlr4-KO, , , , , ,"Kylee, redo 3- and 24-hour LPS", , , ,,,,,,,,
2849, , ,Female,4/10/24,24,5/1/2024,2453/2455,Tlr4-KO, , , , , ,"Kylee, redo 3- and 24-hour LPS", , , ,,,,,,,,
2850, , ,Female,4/10/24,24,5/1/2024,2453/2455,Tlr4-KO, , , , , ,"Kylee, redo 3- and 24-hour LPS", , , ,,,,,,,,
2851, , ,Male,4/10/24,24,5/1/2024,2453/2455,Tlr4-KO, , , , , ,"Kylee, redo 3- and 24-hour LPS", , , ,,,,,,,,
2852, , ,Female,4/10/24,24,5/1/2024,"2459, 2460/2461",Myd88-KO,B6N-Cdh23-KI, ,-/-,KI/KI, ,Breeding, , , ,,,,,,,,
2853, , ,Female,4/10/24,24,5/1/2024,"2459, 2460/2461",Myd88-KO,B6N-Cdh23-KI, ,-/-,KI/KI, ,Breeding, , , ,,,,,,,,
2854, , ,Female,4/10/24,24,5/1/2024,"2459, 2460/2461",Myd88-KO,B6N-Cdh23-KI, ,-/-,KI/KI, ,Breeding, , , ,,,,,,,,
2855, , ,Male,4/10/24,24,5/1/2024,"2459, 2460/2461",Myd88-KO,B6N-Cdh23-KI, ,-/-,KI/KI, ,Breeding, , , ,,,,,,,,
2856, , ,Male,4/10/24,24,5/1/2024,"2459, 2460/2461",Myd88-KO,B6N-Cdh23-KI, ,-/-,KI/KI, ,Breeding, , , ,,,,,,,,
2857, , ,Male,4/10/24,24,5/1/2024,"2459, 2460/2461",Myd88-KO,B6N-Cdh23-KI, ,-/-,KI/KI, ,Breeding, , , ,,,,,,,,
2858,,,Female,4/11/24,63,5/6/2024,2253/2254,Trpa1-KO,,,-/-,,,,,,,,,,,,,,
2859,,,Female,4/11/24,63,5/6/2024,2253/2254,Trpa1-KO,,,-/-,,,,,,,,,,,,,,
2860,,,Male,4/11/24,63,5/6/2024,2253/2254,Trpa1-KO,,,-/-,,,,,,,,,,,,,,
2861,,,Male,4/11/24,63,5/6/2024,2253/2254,Trpa1-KO,,,-/-,,,,,,,,,,,,,,
2862,,,Male,4/11/24,63,5/6/2024,2253/2254,Trpa1-KO,,,-/-,,,,,,,,,,,,,,
2863,,,Male,4/8/24,66,5/8/2024,2099/2076,Dp16,Ifnr-KO,,Dp16 -,WT/WT,,,,,,,,,,,,,
2864,,,Male,4/8/24,44,5/8/2024,2099/2076,Dp16,Ifnr-KO,,,,,,,5/22/2024,,,,,,,,,
2865,,,Female,4/19/24,55,5/10/2024,"1976, 1977/1978",Tbx1,,,,,,,,,,,,,,,,,
2866,,,Male,4/19/24,55,5/10/2024,"1976, 1977/1978",Tbx1,,,,,,,,,,,,,,,,,
2867,,,Male,4/19/24,55,5/10/2024,"1976, 1977/1978",Tbx1,,,,,,,,,,,,,,,,,
2868,,,Male,4/19/24,55,5/10/2024,"1976, 1977/1978",Tbx1,,,,,,,,,,,,,,,,,
2869,,,Female,4/18/24,56,5/10/2024,2643/2644,Trpa1-KO,,,-/-,,,Breeding,,,,,,,,,,,
2870,,,Female,4/18/24,56,5/10/2024,2643/2644,Trpa1-KO,,,-/-,,,Breeding,,,,,,,,,,,
2871,,,Male,4/18/24,56,5/10/2024,2643/2644,Trpa1-KO,,,-/-,,,Breeding,,,,,,,,,,,
2872,,,Male,4/18/24,56,5/10/2024,2643/2644,Trpa1-KO,,,-/-,,,Breeding,,,,,,,,,,,
2873,,,Female,4/20/24,54,5/13/2024,"2456, 2457/2458",Myd88-KO,B6N-Cdh23-KI,,-/-,KI/KI,,,,,,,,,,,,,
2874,,,Female,4/20/24,54,5/13/2024,"2456, 2457/2458",Myd88-KO,B6N-Cdh23-KI,,-/-,KI/KI,,,,,,,,,,,,,
2875,,,Female,4/20/24,54,5/13/2024,"2456, 2457/2458",Myd88-KO,B6N-Cdh23-KI,,-/-,KI/KI,,,,,,,,,,,,,
2876,,,Male,4/20/24,54,5/13/2024,"2456, 2457/2458",Myd88-KO,B6N-Cdh23-KI,,-/-,KI/KI,,,,,,,,,,,,,
2877,,,Male,4/20/24,54,5/13/2024,"2456, 2457/2458",Myd88-KO,B6N-Cdh23-KI,,-/-,KI/KI,,,,,,,,,,,,,
2878,,,Male,4/20/24,54,5/13/2024,"2456, 2457/2458",Myd88-KO,B6N-Cdh23-KI,,-/-,KI/KI,,,,,,,,,,,,,
2879,,,Female,4/22/24,52,5/13/2024,2199/2173,Pax2-Cre,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,
2880,,,Female,4/22/24,52,5/13/2024,2199/2173,Pax2-Cre,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,
2881,,,Female,4/22/24,52,5/13/2024,2199/2173,Pax2-Cre,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,
2882,,,Male,4/22/24,52,5/13/2024,2199/2173,Pax2-Cre,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,
2883,,,Male,4/22/24,52,5/13/2024,2199/2173,Pax2-Cre,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,
2884,,,Male,4/22/24,52,5/13/2024,2199/2173,Pax2-Cre,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,
2885,,,Female,4/21/24,53,5/15/2024,2100/2073,Dp16,,,Dp16 -,IFNR WT/WT,,,,,,,,,,,,,
2886,,,Female,4/21/24,53,5/15/2024,2100/2073,Dp16,,,Dp16 -,IFNR WT/WT,,,,,,,,,,,,,
2887,,,Female,4/21/24,53,5/15/2024,2100/2073,Dp16,,,Dp16 -,IFNR WT/WT,,,,,,,,,,,,,
2888,,,Female,4/21/24,53,5/15/2024,2100/2073,Dp16,,,Dp16 +,IFNR WT/WT,,,,,,,,,,,,,
2889,,,Female,4/21/24,31,5/15/2024,2100/2073,Dp16,,,Dp16 -,IFNR WT/WT,,,,5/22/2024,,,,,,,,,
2890,,,Female,4/21/24,31,5/15/2024,2100/2073,Dp16,,,Dp16 -,IFNR WT/WT,,,,5/22/2024,,,,,,,,,
2891,,,Female,4/21/24,31,5/15/2024,2100/2073,Dp16,,,Dp16 -,IFNR WT/WT,,,,5/22/2024,,,,,,,,,
2892,,,Female,4/21/24,31,5/15/2024,2100/2073,Dp16,,,Dp16 -,IFNR WT/WT,,,,5/22/2024,,,,,,,,,
2893,,,Male,4/21/24,50,5/15/2024,2100/2073,Dp16,,,Dp16 +,IFNR WT/WT,,,,6/10/2024,"Runt, failure to thrive, hydrocephalic.",,,,,,,,
2894,,,Male,4/21/24,31,5/15/2024,2100/2073,Dp16,,,Dp16 -,IFNR WT/WT,,,,5/22/2024,,,,,,,,,
2895,,,Male,4/21/24,31,5/15/2024,2100/2073,Dp16,,,Dp16 -,IFNR WT/WT,,,,5/22/2024,,,,,,,,,
2896,,,Male,4/21/24,53,5/15/2024,2100/2073,Dp16,,,Dp16 +,IFNR WT/WT,,,,,,,,,,,,,
2897,,,Female,4/24/24,36,5/16/2024,"2094, 2095/2096",Ifnr-KO,,,Dp16 -,IFNR WT/WT,,,,5/30/2024,,,,,,,,,
2898,,,Female,4/24/24,36,5/16/2024,"2094, 2095/2096",Ifnr-KO,,,Dp16 -,IFNR WT/WT,,,,5/30/2024,,,,,,,,,
2899,,,Female,4/24/24,50,5/16/2024,"2094, 2095/2096",Ifnr-KO,,,Dp16 -,IFNR 4KO/WT,,,,,,,,,,,,,
2900,,,Female,4/24/24,50,5/16/2024,"2094, 2095/2096",Ifnr-KO,,,Dp16 -,IFNR 4KO/WT,,,,,,,,,,,,,
2901,,,Male,4/24/24,36,5/16/2024,"2094, 2095/2096",Ifnr-KO,,,Dp16 -,IFNR WT/WT,,,,5/30/2024,,,,,,,,,
2902,,,Male,4/24/24,36,5/16/2024,"2094, 2095/2096",Ifnr-KO,,,Dp16 -,IFNR 4KO/WT,,,,5/30/2024,,,,,,,,,
2903,,,Male,4/24/24,36,5/16/2024,"2094, 2095/2096",Ifnr-KO,,,Dp16 -,IFNR WT/WT,,,,5/30/2024,,,,,,,,,
2904,,,Male,4/24/24,36,5/16/2024,"2094, 2095/2096",Ifnr-KO,,,Dp16 -,IFNR 4KO/WT,,,,5/30/2024,,,,,,,,,
2905,,,Male,4/24/24,50,5/16/2024,"2094, 2095/2096",Ifnr-KO,,,Dp16 -,IFNR 4KO/WT,,,,,,,,,,,,,
2906,,,Male,4/24/24,50,5/16/2024,"2094, 2095/2096",Ifnr-KO,,,Dp16 -,IFNR 4KO/WT,,,,,,,,,,,,,
2907,,,Female,4/24/24,50,5/16/2024,2661/2217,C57BL/6J (B6J),Dp16,,Dp16 +,IFNR WT/WT,,,,,,,,,,,,,
2908,,,Male,4/24/24,50,5/16/2024,2661/2217,C57BL/6J (B6J),Dp16,,Dp16 +,IFNR WT/WT,,,,,,,,,,,,,
2909,,,Female,4/29/24,45,5/20/2024,2304/2305,B6N (C57BL/6N),,,,,,Regina - Breeding,,,,,,,,,,,
2910,,,Male,4/29/24,45,5/20/2024,2304/2305,B6N (C57BL/6N),,,,,,,,,,,,,,,,,
2911,,,Male,4/29/24,29,5/20/2024,2304/2305,B6N (C57BL/6N),,,,,,,,5/28/2024,,,,,,,,,
2912,,,Male,4/29/24,29,5/20/2024,2304/2305,B6N (C57BL/6N),,,,,,,,5/28/2024,,,,,,,,,
2913,,,Female,4/29/24,45,5/20/2024,2377/2381,B6N-Cdh23-KI,,,KI/KI,,,Breeding,,,,,,,,,,,
2914,,,Female,4/29/24,45,5/20/2024,2377/2381,B6N-Cdh23-KI,,,KI/KI,,,Breeding,,,,,,,,,,,
2915,,,Female,4/29/24,45,5/20/2024,2377/2381,B6N-Cdh23-KI,,,KI/KI,,,,,,,,,,,,,,
2916,,,Female,4/29/24,45,5/20/2024,2377/2381,B6N-Cdh23-KI,,,KI/KI,,,,,,,,,,,,,,
2917,,,Female,4/29/24,45,5/20/2024,2377/2381,B6N-Cdh23-KI,,,KI/KI,,,,,,,,,,,,,,
2918,,,Male,4/29/24,45,5/20/2024,2377/2381,B6N-Cdh23-KI,,,KI/KI,,,,,,,,,,,,,,
2919,,,Male,4/29/24,45,5/20/2024,2377/2381,B6N-Cdh23-KI,,,KI/KI,,,,,,,,,,,,,,
2920,,,Male,4/29/24,45,5/20/2024,2377/2381,B6N-Cdh23-KI,,,KI/KI,,,,,,,,,,,,,,
2921,,,Female,4/29/24,45,5/20/2024,"2413, 2414/2415",Trpv1-flox,,,flox/flox,,,,,,,,,,,,,,
2922,,,Female,4/29/24,45,5/20/2024,"2413, 2414/2415",Trpv1-flox,,,flox/flox,,,,,,,,,,,,,,
2923,,,Female,4/29/24,45,5/20/2024,"2413, 2414/2415",Trpv1-flox,,,flox/flox,,,,,,,,,,,,,,
2924,,,Female,4/29/24,29,5/20/2024,"2413, 2414/2415",Trpv1-flox,,,,,,,,5/28/2024,,,,,,,,,
2925,,,Female,4/29/24,29,5/20/2024,"2413, 2414/2415",Trpv1-flox,,,,,,,,5/28/2024,,,,,,,,,
2926,,,Female,4/29/24,29,5/20/2024,"2413, 2414/2415",Trpv1-flox,,,,,,,,5/28/2024,,,,,,,,,
2927,,,Male,4/29/24,45,5/20/2024,"2413, 2414/2415",Trpv1-flox,,,flox/flox,,,,,,,,,,,,,,
2928,,,Male,4/29/24,45,5/20/2024,"2413, 2414/2415",Trpv1-flox,,,flox/flox,,,,,,,,,,,,,,
2929,,,Male,4/29/24,45,5/20/2024,"2413, 2414/2415",Trpv1-flox,,,flox/flox,,,,,,,,,,,,,,
2930,,,Female,4/27/24,47,5/20/2024,2454/2455,Tlr4-KO,,,-/-,,,,,,,,,,,,,,
2931,,,Female,4/27/24,47,5/20/2024,2454/2455,Tlr4-KO,,,-/-,,,,,,,,,,,,,,
2932,,,Female,4/27/24,47,5/20/2024,2454/2455,Tlr4-KO,,,-/-,,,,,,,,,,,,,,
2933,,,Female,4/27/24,47,5/20/2024,2454/2455,Tlr4-KO,,,-/-,,,,,,,,,,,,,,
2934,,,Female,4/27/24,47,5/20/2024,2454/2455,Tlr4-KO,,,-/-,,,,,,,,,,,,,,
2935,,,Male,4/27/24,47,5/20/2024,2454/2455,Tlr4-KO,,,-/-,,,,,,,,,,,,,,
2936,,,Male,4/27/24,47,5/20/2024,2454/2455,Tlr4-KO,,,-/-,,,,,,,,,,,,,,
2937,,,Female,4/29/24,29,5/20/2024,"2498, 2499/2500",Trpv1-KO,B6N-Cdh23-KI,,,,,,,5/28/2024,,,,,,,,,
2938,,,Female,4/29/24,29,5/20/2024,"2498, 2499/2500",Trpv1-KO,B6N-Cdh23-KI,,,,,,,5/28/2024,,,,,,,,,
2939,,,Male,4/29/24,29,5/20/2024,"2498, 2499/2500",Trpv1-KO,B6N-Cdh23-KI,,,,,,,5/28/2024,,,,,,,,,
2940,,,Female,4/27/24,47,5/20/2024,2005/1704,Pax2-Cre,Tlr4-loxp,B6N-Cdh23-KI,Cre -,loxp/+,KI/KI,,,,,,,,,,,,
2941,,,Female,4/27/24,47,5/20/2024,2005/1704,Pax2-Cre,Tlr4-loxp,B6N-Cdh23-KI,Cre -,loxp/+,KI/KI,,,,,,,,,,,,
2942,,,Female,4/27/24,47,5/20/2024,2005/1704,Pax2-Cre,Tlr4-loxp,B6N-Cdh23-KI,Cre +,loxp/+,KI/KI,,,,,,,,,,,,
2943,,,Male,4/27/24,47,5/20/2024,2005/1704,Pax2-Cre,Tlr4-loxp,B6N-Cdh23-KI,Cre -,loxp/+,KI/KI,,,,,,,,,,,,
2944,,,Female,4/27/24,47,5/20/2024,2098/2074,Dp16,,,Dp16 -,IFNR WT/WT,,,,,,,,,,,,,
2945,,,Female,4/27/24,47,5/20/2024,2098/2074,Dp16,,,Dp16 -,IFNR WT/WT,,,,,,,,,,,,,
2946,,,Male,4/27/24,47,5/20/2024,2098/2074,Dp16,,,Dp16 -,IFNR WT/WT,,,,,,,,,,,,,
2947,,,Female,4/17/24,57,5/20/2024,2663/2665,C57BL/6J (B6J),,,,,,,,,,,,,,,,,
2948,,,Female,4/17/24,57,5/20/2024,2663/2665,C57BL/6J (B6J),,,,,,,,,,,,,,,,,
2949,,,Female,4/17/24,57,5/20/2024,2663/2665,C57BL/6J (B6J),,,,,,,,,,,,,,,,,
2950,,,Male,4/17/24,57,5/20/2024,2663/2665,C57BL/6J (B6J),,,,,,Breeding,,,,,,,,,,,
2951,,,Male,4/17/24,57,5/20/2024,2663/2665,C57BL/6J (B6J),,,,,,Breeding,,,,,,,,,,,
2952,,,Male,4/17/24,57,5/20/2024,2663/2665,C57BL/6J (B6J),,,,,,,,,,,,,,,,,
2953,,,Female,5/2/24,42,5/21/2024,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,,KI/KI,,,,,,,,,,,,,
2954,,,Female,5/2/24,42,5/21/2024,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,,KI/KI,,,,,,,,,,,,,
2955,,,Male,5/2/24,42,5/21/2024,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,,KI/KI,,,,,,,,,,,,,
2956,,,Male,5/2/24,42,5/21/2024,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,,KI/KI,,,,,,,,,,,,,
2957,,,Male,5/2/24,26,5/21/2024,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,,,,,,5/28/2024,,,,,,,,,
2958,,,Male,5/2/24,26,5/21/2024,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,,,,,,5/28/2024,,,,,,,,,
2959,,,Male,5/2/24,26,5/21/2024,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,,,,,,5/28/2024,,,,,,,,,
2960,,,Male,5/2/24,26,5/21/2024,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,,,,,,5/28/2024,,,,,,,,,
2961,,,Female,5/1/24,43,5/21/2024,2378/2382,B6N-Cdh23-KI,,,KI/KI,,,,,,,,,,,,,,
2962,,,Female,5/1/24,43,5/21/2024,2378/2382,B6N-Cdh23-KI,,,KI/KI,,,,,,,,,,,,,,
2963,,,Male,5/1/24,43,5/21/2024,2378/2382,B6N-Cdh23-KI,,,KI/KI,,,,,,,,,,,,,,
2964,,,Male,5/1/24,43,5/21/2024,2378/2382,B6N-Cdh23-KI,,,KI/KI,,,,,,,,,,,,,,
2965,,,Male,5/1/24,27,5/21/2024,2378/2382,B6N-Cdh23-KI,,,,,,,,5/28/2024,,,,,,,,,
2966,,,Male,5/1/24,27,5/21/2024,2378/2382,B6N-Cdh23-KI,,,,,,,,5/28/2024,,,,,,,,,
